57674.4629576797,0.000411585415358293,1.2531375893559188e-6,0.9409580089468915,2.5731391671936278e-6,8.816041319838474e-7,0.37472800927918626,0.0045449804928752256,0.39556649798380344,0.0018516456933659097,6.418032668233476e-5,0.06242381133441119,0.002240015105479682,0.43616008094387554,0.7668259684665178,0.5129789688986501,0.06528924807345805,1.8888123314731013
63454.62017661314,0.0015110139198213513,2.519483371327383e-7,0.10305522024160356,2.2202214117826853e-6,1.909404928120822e-7,0.3357604824495944,0.009119849973798408,0.5107651099468317,0.0017092557916706143,0.00035923598761074504,0.07631987188781025,0.001753657205308501,0.43789135135570345,0.6226130303739582,0.23602216460963255,1.0074261504121662,0.43049422934903514
63326.027794119385,0.001851153220081414,3.9573862878769603e-7,0.6388503689973679,1.4899433421223575e-6,1.143680601825428e-6,0.3186660554278133,0.0011416518160729824,0.6088191306967493,0.0009472989924611502,0.0002807935847082924,0.0726564000539823,0.00015295141717791056,0.6333919619109301,0.6174996428311434,0.5660485328149513,0.14344768479716424,1.1479737096503375
98765.13261444702,0.0026179984799559425,8.842222050738375e-7,0.37573398710709444,9.44793865266821e-7,1.649257400889113e-7,0.21126031193730135,0.01782617721190784,0.43401300124470416,0.0012913956343989202,0.00010827028256748892,0.06525151520215107,0.003823267360653296,0.6814534208143656,0.3579312923090663,0.9061028198869525,0.178939614613267,0.43225343058751636
58044.15860458782,0.000977332654732388,1.866581397230845e-7,0.5330746979197469,2.9103514966119135e-6,3.123518141664589e-6,0.35375620187943185,0.003319045145229136,0.3655158867779572,0.0015824645022406228,0.00032791040855172635,0.06184213530785381,0.00351775959592244,0.3394781615170121,0.704959720022145,0.1920434524958933,0.7484901482770964,0.39348344610495845
68105.64123058552,0.002081830719994838,4.093519402217177e-7,0.33296673390210674,3.444104375610655e-6,6.85526808547142e-7,0.31053205162399317,0.015774254310199427,0.3504165795725722,0.0012723083010660584,0.00016527900361754602,0.06184100815371135,0.0029592784139482334,0.24798207642286643,0.5801084166808211,1.0511053700077184,0.9213990211783757,0.42532567678068117
114838.80651379313,0.0010259983445397411,1.2760868443140987e-7,0.22951926738179343,6.438390217238704e-7,4.5546979669019716e-7,0.17982306729513622,0.05056430525567378,0.2886674989355926,0.0009606586719224673,0.0005841110549332298,0.06638668666055257,0.0046781211288767265,0.9932825554499461,0.28529954993332335,0.6589957547746902,0.0771452873412802,0.7581935497446384
67758.23658665833,0.007426589527857778,4.5775141407286964e-7,0.7469173701819566,1.7117491902935553e-6,4.869080044108296e-7,0.33190730132239094,0.018396172236878887,0.26721822603306666,0.0011310980837550598,0.00012162595719370281,0.08305604051274629,0.002430913071332337,0.7766145335495411,0.5643836101030095,0.21457788512858644,0.2256758935748984,1.5926808112733504
68915.20412346801,0.0010986622536635004,4.5257880943057084e-7,0.9986117201333157,9.66006803772837e-7,2.6256255328298265e-6,0.28922500324846245,0.011699290005046768,0.272367958386892,0.0009666329738356453,0.0006664189565965278,0.059147873694790465,0.026106258275640108,0.9162995899147626,0.566837849715831,0.6232579857044444,0.5897225475152198,0.5368307504106173
69935.95926672604,0.0006418739924781662,3.85191051153726e-7,0.5351172858712192,2.90297861835536e-6,1.711456035820735e-6,0.3348513265852587,0.022671567294837047,0.6141527945336515,0.0015293223754711538,0.0012900985825381919,0.0909507448409613,0.0004121006406856585,0.3233630449324327,0.5449935157296312,0.33830886910638275,0.1548032246529733,0.7481130833313999
